timestamp,open,high,low,close,volume
1704412800000,2044.128,2044.128,2043.225,2043.795,0.1223
1704413700000,2043.665,2044.195,2043.455,2043.845,0.0443
1704414600000,2043.905,2044.365,2043.495,2044.315,0.115
1704415500000,2044.185,2044.605,2043.895,2044.265,0.204
1704416400000,2044.275,2047.425,2043.995,2046.995,0.2557
1704417300000,2047.035,2048.155,2045.925,2046.195,0.3131
1704418200000,2046.225,2047.305,2045.355,2047.095,0.2033
1704419100000,2047.145,2047.505,2045.805,2046.065,0.1077
1704420000000,2046.085,2047.375,2045.605,2046.565,0.0875
1704420900000,2046.575,2047.805,2046.395,2047.335,0.0666
1704421800000,2047.315,2047.325,2045.795,2046.245,0.1942
1704422700000,2046.278,2047.005,2045.935,2046.095,0.1054
1704423600000,2046.095,2046.365,2044.685,2045.205,0.1639
1704424500000,2045.185,2045.985,2044.895,2045.425,0.1196
1704425400000,2045.395,2045.815,2044.995,2045.185,0.0647
1704426300000,2045.235,2045.445,2044.845,2045.235,0.0453
1704427200000,2045.265,2045.455,2044.365,2044.785,0.1297
1704428100000,2044.825,2046.255,2044.525,2045.935,0.1267
1704429000000,2045.935,2046.118,2045.198,2045.198,0.2892
1704429900000,2045.185,2045.345,2044.505,2044.555,0.1176
1704430800000,2044.515,2044.755,2043.055,2043.705,0.0938
1704431700000,2043.725,2044.205,2043.605,2044.205,0.0542
1704432600000,2044.315,2045.135,2043.925,2044.725,0.1471
1704433500000,2044.725,2044.835,2043.858,2044.385,0.223
1704434400000,2044.345,2045.025,2044.015,2044.355,0.077
1704435300000,2044.365,2044.385,2042.005,2042.505,0.1081
1704436200000,2042.455,2042.495,2040.805,2041.255,0.17
1704437100000,2041.225,2042.645,2040.875,2042.358,0.5526
1704438000000,2042.358,2045.215,2041.975,2045.025,0.7331
1704438900000,2045.035,2046.925,2044.505,2044.598,0.4347
1704439800000,2044.598,2045.125,2043.165,2043.555,0.2823
1704440700000,2043.565,2044.625,2042.918,2042.995,0.2686
1704441600000,2043.005,2044.238,2042.055,2042.755,0.5306
1704442500000,2042.725,2043.415,2041.825,2042.755,0.135
1704443400000,2042.745,2042.835,2041.255,2042.035,0.2177
1704444300000,2042.055,2043.135,2041.635,2042.385,0.1458
1704445200000,2042.305,2043.598,2041.578,2042.615,0.2328
1704446100000,2042.665,2043.085,2041.925,2042.115,0.1565
1704447000000,2042.025,2042.515,2040.985,2041.145,0.1865
1704447900000,2041.175,2041.325,2038.295,2038.735,0.2526
1704448800000,2038.765,2039.155,2037.285,2038.285,0.2081
1704449700000,2038.285,2038.395,2037.235,2037.575,0.3135
1704450600000,2037.615,2038.405,2037.525,2038.275,0.2846
1704451500000,2038.295,2040.205,2038.128,2039.955,0.1077
1704452400000,2039.935,2040.285,2038.485,2038.565,0.131
1704453300000,2038.565,2038.605,2037.035,2037.545,0.1342
1704454200000,2037.565,2038.995,2037.445,2038.095,0.0906
1704455100000,2038.115,2039.315,2037.925,2039.155,0.133
1704456000000,2039.155,2040.665,2038.615,2039.775,0.1816
1704456900000,2039.755,2039.835,2038.355,2038.715,0.1079
1704457800000,2038.655,2040.575,2038.655,2039.995,0.1237
1704458700000,2039.995,2040.935,2039.875,2040.115,0.2132
1704459600000,2040.135,2041.505,2039.375,2040.835,0.4709
1704460500000,2040.905,2041.685,2038.945,2038.985,0.4341
1704461400000,2038.985,2038.985,2024.255,2033.815,2.0409
1704462300000,2033.765,2041.778,2029.885,2039.905,1.5322
1704463200000,2039.885,2046.115,2038.655,2039.625,1.2181
1704464100000,2039.625,2048.575,2039.485,2046.715,0.9706
1704465000000,2046.735,2049.145,2041.638,2044.435,0.9293
1704465900000,2044.445,2047.875,2044.075,2046.585,0.7916
1704466800000,2046.595,2063.265,2046.544,2059.968,2.3729
1704467700000,2060.068,2063.838,2057.495,2059.595,1.5324
1704468600000,2059.635,2062.625,2058.205,2060.565,1.2708
1704469500000,2060.535,2061.215,2054.335,2054.745,0.5578
1704470400000,2054.815,2056.155,2051.935,2055.635,0.4597
1704471300000,2055.735,2056.075,2049.765,2050.435,0.506
